query,label
"SELECT * FROM organizations WHERE trial_ends_at IN ('2023-12-31', '2024-01-31');",anti_pattern_select_star
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT221';,anti_pattern_select_star
SELECT * FROM event WHERE id = 34;,anti_pattern_select_star
"created by a specific user, and closed within the last month, ordered by the event type ID in ascending order, and limited to 50 rows.,SELECT * FROM events WHERE events_type_id = 123 AND users_id = 456 AND date_closed >= NOW() - INTERVAL 1 MONTH ORDER BY events_type_id ASC LIMIT 50;",anti_pattern_select_star
SELECT * FROM pharmacies WHERE (SELECT COUNT() FROM pharmacies WHERE daye_enabled IS NOT NULL) = (SELECT COUNT() FROM pharmacies WHERE date_disabled IS NOT NULL) AND city = REVERSE(city);,anti_pattern_select_star
SELECT * FROM organizations WHERE trial_ends_at > CURDATE();,anti_pattern_select_star
SELECT * FROM organizations WHERE trial_ends_at IN (SELECT trial_ends_at FROM organizations GROUP BY trial_ends_at HAVING MAX(trial_ends_at) - MIN(trial_ends_at) = (SELECT MAX(trial_ends_at) - MIN(trial_ends_at) FROM organizations));,anti_pattern_select_star
SELECT * FROM events WHERE harmt BETWEEN 30 AND 50 AND is_open = TRUE;,anti_pattern_select_star
"Retrieve all employee records with a salary increase percentage higher than the company's average salary increase percentage, within the date range of June 1 and August 31, and a job title of ""Senior Manager"".",simple_select
SELECT COUNT(*) AS customer_countFROM customers;,aggregation
SELECT * FROM events JOIN staff_directory ON events.users_id = staff_directory.id WHERE staff_directory.pharmacies_id = 123 ORDER BY COUNT(event_actions_id) DESC;,anti_pattern_select_star
SELECT * FROM hazards WHERE pharmacies_id = 12345 AND active = 0;,anti_pattern_select_star
SELECT * FROM event WHERE harm_level_id = 'Unknown',anti_pattern_select_star
"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",aggregation
SELECT DISTINCT T1.name FROM student AS T1 JOIN takes AS T2 ON T1.id  =  T2.id WHERE YEAR  =  2009 OR YEAR  =  2010,simple_join
SELECT * FROM users WHERE date_created > NOW() - INTERVAL 30 DAY;,anti_pattern_select_star
"SELECT * FROM employees WHERE hire_date >= DATE_SUB(CURDATE(), INTERVAL 1 WEEK) AND job_title = 'Supervisor';",anti_pattern_select_star
SELECT * FROM staff_directory WHERE official_user_id = 'OU059' OR employee_id = 'E2345';,anti_pattern_select_star
SELECT T1.crs_code FROM CLASS AS T1 JOIN enroll AS T2 ON T1.class_code  =  T2.class_code JOIN student AS T3 ON T3.stu_num  =  T2.stu_num WHERE T3.stu_lname  =  'Smithson',join_heavy
SELECT name FROM club ORDER BY name DESC,simple_select
"SELECT incident_type_id, MAX(updated_at) FROM event GROUP BY incident_type_id;",aggregation
"SELECT count(*) ,  time_of_day FROM broadcast GROUP BY time_of_day",aggregation
SELECT * FROM staff_directory WHERE locum_full_name IS NOT NULL;,anti_pattern_select_star
"SELECT events.id, events.name, organizations.name, (COUNT(DISTINCT users.id) / COUNT(organizations.id)) * 100 AS percentage_of_users FROM events LEFT JOIN events_users ON events.id = events_users.event_id LEFT JOIN users ON events_users.user_id = users.id LEFT JOIN organizations ON users.organizations_id = organizations.id GROUP BY events.id, organizations.name ORDER BY percentage_of_users DESC;",aggregation
"SELECT full_name, role_id FROM users WHERE organization_id = 'your_organization_id';",conditional_select
SELECT * FROM event WHERE facility_id = 'AA',anti_pattern_select_star
SELECT * FROM event WHERE harm_level_id = 'Mild',anti_pattern_select_star
SELECT COUNT(*) AS event_count FROM events WHERE facility_id = 'your_facility_id' AND event_type = 'your_event_type';,aggregation
"SELECT max(budget_in_billions) ,  min(budget_in_billions) FROM department",aggregation
"SELECT created_at, is_open FROM event WHERE event_type = 19;",conditional_select
SELECT * FROM facility_table WHERE created_at >= '2023-08-15' AND created_at <= '2023-08-17';,anti_pattern_select_star
"SELECT users.*, pharmacy.*, MIN(event_actions.event_id) FROM event_actions INNER JOIN users ON event_actions.user_id = users.user_id INNER JOIN pharmacy ON event_actions.user_pharmacy_id = pharmacy.pharmacy_id GROUP BY users.user_id, pharmacy.pharmacy_id;",aggregation
SELECT COUNT(*) FROM staff_directory WHERE is_active = false;,aggregation
"SELECT DISTINCT T1.Region FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" OR T2.Language  =  ""Dutch""",simple_join
SELECT sportname FROM Sportsinfo WHERE onscholarship  =  'Y' GROUP BY sportname ORDER BY count(*) DESC LIMIT 1,aggregation
"SELECT T1.Name ,  T1.population FROM country AS T1 JOIN roller_coaster AS T2 ON T1.Country_ID  =  T2.Country_ID ORDER BY T2.Height DESC LIMIT 1",simple_join
SELECT * FROM staff_directory WHERE official_user_id = 'OU009' OR employee_id = 'E0123';,anti_pattern_select_star
SELECT * FROM event_actions WHERE user_id IN (SELECT user_id FROM users WHERE profiles_id IN (SELECT profiles_id FROM profiles WHERE role = 'Supervisor'));,anti_pattern_select_star
SELECT * FROM users WHERE pharmacies_id = 12345 AND updated_at = '2023-02-02';,anti_pattern_select_star
SELECT avg(followers) FROM user_profiles WHERE UID IN (SELECT UID FROM tweets),aggregation
SELECT * FROM events WHERE is_open = 1;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE EXTRACT(YEAR FROM activate_at) = EXTRACT(YEAR FROM CURRENT_DATE);,anti_pattern_select_star
SELECT name FROM pharmacies;,simple_select
"SELECT * FROM event WHERE event_type_id = 'Incident' AND MONTH(created_at) = [month];""",anti_pattern_select_star
SELECT * FROM users WHERE roles_id = 'Role123' AND official_user_id = 'OU022';,anti_pattern_select_star
SELECT SUM(amount) AS total_expenses FROM expenses;,aggregation
SELECT Name FROM conductor ORDER BY Year_of_Work DESC,simple_select
SELECT Birth_Place FROM people GROUP BY Birth_Place ORDER BY COUNT(*) DESC LIMIT 1,aggregation
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT107';,anti_pattern_select_star
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT206';,anti_pattern_select_star
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT073';,anti_pattern_select_star
SELECT * FROM staff_directory WHERE user_id = '54321' AND created_at IS NOT NULL;,anti_pattern_select_star
"SELECT harm_level_id, COUNT(*) AS event_count FROM event GROUP BY harm_level_id ORDER BY event_count DESC;",aggregation
"SELECT * FROM organizations WHERE city IN (SELECT DISTINCT city FROM organizations WHERE created_at >= DATE_SUB(CURDATE(), INTERVAL 30 DAY));",anti_pattern_select_star
"located in a specific city, and ordered by their trial end dates in descending order.,SELECT * FROM organizations WHERE trial_ends_at > NOW() AND city = 'London' ORDER BY trial_ends_at DESC;",anti_pattern_select_star
SELECT title FROM course WHERE course_id IN (SELECT T1.course_id FROM prereq AS T1 JOIN course AS T2 ON T1.prereq_id  =  T2.course_id WHERE T2.title  =  'Differential Geometry'),simple_join
SELECT * FROM organizations WHERE address LIKE '%Avenue%' AND trial_ends_at > CURDATE();,anti_pattern_select_star
"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t2.position  =  ""CTO""",join_heavy
SELECT * FROM assets LIMIT 70;,anti_pattern_select_star
"SELECT T1.problem_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE date_problem_reported  <  ( SELECT min(date_problem_reported) FROM problems AS T3 JOIN staff AS T4 ON T3.reported_by_staff_id = T4.staff_id WHERE T4.staff_first_name = ""Lysanne"" AND T4.staff_last_name = ""Turcotte"" )",aggregation
SELECT Country FROM market ORDER BY Country ASC,simple_select
SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,aggregation
"SELECT TYPE ,  COUNT(*) FROM artwork GROUP BY TYPE",aggregation
SELECT * FROM organizations WHERE (name LIKE 'A%' OR name LIKE 'B%') AND city IN (SELECT city FROM organizations GROUP BY city HAVING COUNT(*) > 3);,anti_pattern_select_star
SELECT * FROM hazards WHERE updated_at BETWEEN '2023-01-01' AND '2023-02-02';,anti_pattern_select_star
"SELECT Fname , Lname FROM Student WHERE Age  >  18 AND Major = 600;",conditional_select
"SELECT event.*, facility.name AS facility_name, facility.address1, facility.address2  FROM event   JOIN facility ON event.facility_id = facility.id   ORDER BY event.created_at DESC;",simple_join
SELECT CLASS FROM captain GROUP BY CLASS HAVING count(*)  >  2,aggregation
"SELECT  event_type_id, COUNT(*) AS event_count,  (COUNT(*) * 100 / (SELECT COUNT(*) FROM event)) AS percentage FROM event GROUP BY event_type_id;",aggregation
"SELECT hazards.name, pharmacies.updated_at FROM hazards JOIN pharmacies ON hazards.pharmacies_id = pharmacies.pharmacies_id WHERE hazards.name LIKE '%biological%'",simple_join
SELECT * FROM assets WHERE pharmacies_id = 'Pharma4' OR pharmacies_id = 'Pharma5';,anti_pattern_select_star
"SELECT user_name ,  password FROM users GROUP BY role_code ORDER BY count(*) DESC LIMIT 1",aggregation
"SELECT name ,  flag FROM ship WHERE ship_id NOT IN (SELECT ship_id FROM captain WHERE rank  =  'Midshipman')",nested_query
SELECT count(*) FROM airlines,aggregation
"SELECT * FROM assets WHERE asset_type_id IN ('AT001', 'AT002', 'AT003');",anti_pattern_select_star
"SELECT * FROM organizations WHERE trial_ends_at = CONCAT(creation_date, updated_at) AND mission_statement LIKE '%innovation%' AND company_logo IS NOT NULL AND recognized_leader = true AND positive_reputation = true AND sustained_financial_growth = true;",anti_pattern_select_star
"updated by a specific user, and belong to a specific organization, ordered by the tools ID in ascending order, and limited to 5 rows.,SELECT * FROM formsettings_summarytools WHERE forms_id = 789 AND updated_by = 123 AND organization_id = 456 ORDER BY tools_id ASC LIMIT 5;",anti_pattern_select_star
SELECT * FROM staff_directory WHERE pharmacies_id = <pharmacy_id>;,anti_pattern_select_star
SELECT * FROM events WHERE harmt > 50 AND is_open = TRUE;,anti_pattern_select_star
SELECT users_fullname FROM events;,simple_select
SELECT user_id FROM event WHERE event_type = 48;,conditional_select
SELECT * FROM pharmacies WHERE activated_by = CURDATE(),anti_pattern_select_star
"SELECT count(*) ,  rank FROM captain GROUP BY rank",aggregation
SELECT * FROM organizations WHERE city LIKE 'M%' ORDER BY created_at DESC;,anti_pattern_select_star
SELECT * FROM organizations WHERE updated_at > '2023-03-15' AND trial_ends_at > CURRENT_DATE;,anti_pattern_select_star
SELECT * FROM hazards WHERE created_by = 123 AND name LIKE '%fire%' AND is_open = 1 AND created_at >= NOW() - INTERVAL 120 DAY;,anti_pattern_select_star
SELECT * FROM sensor_readings WHERE created_at >= '2023-09-01' AND created_at <= '2023-09-10';,anti_pattern_select_star
SELECT * FROM pharmacies WHERE city = 'London' AND name LIKE '%hospital%' AND is_active = 1 AND created_at >= NOW() - INTERVAL 7 DAY AND city = 'London' AND serial_number = '1234567890';,anti_pattern_select_star
SELECT Famous_Title FROM artist WHERE Artist_ID NOT IN(SELECT Artist_ID FROM volume),nested_query
"SELECT * FROM organizations WHERE trial_ends_at BETWEEN CURDATE() AND DATE_ADD(CURDATE(), INTERVAL 7 DAY);",anti_pattern_select_star
"SELECT count(*) FROM university WHERE LOCATION LIKE ""%NY%""",aggregation
SELECT roomName FROM Rooms WHERE basePrice  <  160 AND beds =  2 AND decor  =  'modern';,conditional_select
"SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id",aggregation
SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,simple_select
SELECT * FROM events WHERE events_type_id = 1 AND is_open = 1 AND created_at >= NOW() - INTERVAL 7 DAY AND serial_number = '1234567890';,anti_pattern_select_star
SELECT count(*) FROM employee AS T1 JOIN CLASS AS T2 ON T1.EMP_NUM  =  T2.PROF_NUM WHERE T1.EMP_LNAME  =  'Graztevski',aggregation
SELECT * FROM staff_directory WHERE user_id IN (SELECT number FROM primes) AND job_title LIKE '%Expert%';,anti_pattern_select_star
SELECT * FROM pharmacies WHERE date_disabled IS NOT NULL;,anti_pattern_select_star
"SELECT T1.statement_id ,  T2.statement_details FROM Accounts AS T1 JOIN Statements AS T2 ON T1.statement_id  =  T2.statement_id GROUP BY T1.statement_id ORDER BY count(*) DESC LIMIT 1",aggregation
"SELECT * FROM hazards WHERE updated_at >= DATE_SUB(CURDATE(), INTERVAL 6 MONTH);",anti_pattern_select_star
"SELECT * FROM transactions WHERE transaction_time >= DATE_SUB(NOW(), INTERVAL 1 HOUR);",anti_pattern_select_star
"SELECT * FROM hazards WHERE created_at >= DATE_SUB(CURDATE(), INTERVAL 7 DAY);",anti_pattern_select_star
SELECT * FROM hazards WHERE description LIKE '%environment%' AND created_at > '2023-02-15';,anti_pattern_select_star
SELECT * FROM assets WHERE updated_at >= NOW() - INTERVAL 1 DAY AND serial_number = '1234567890';,anti_pattern_select_star
SELECT DISTINCT source_system_code FROM cmi_cross_references WHERE source_system_code LIKE '%en%',conditional_select
SELECT * FROM assets WHERE asset_type_id = 'AT005' AND pharmacies_id <> 'Pharma2';,anti_pattern_select_star
"SELECT T2.name ,  count(*) FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id GROUP BY T1.station_id",aggregation
"SELECT name, is_default FROM event_staff_roles WHERE facility_id = 'your_facility_id';",conditional_select
SELECT e.* FROM event e JOIN facility f ON e.facility_id = f.id WHERE e.harm_level_id = [harm_level_id] AND f.name = 'Facility A';,simple_join
SELECT * FROM event_staff_roles WHERE pharmacies_id = 12345 AND created_at = '2023-01-01';,anti_pattern_select_star
SELECT * FROM staff_directory WHERE org_id = 'Org109' AND is_active = TRUE;,anti_pattern_select_star
"ordered by their names in descending order, and limited to 10 rows.,SELECT * FROM event_staff_roles WHERE `order` = 1 AND forms_id = 123 ORDER BY name DESC LIMIT 10;",anti_pattern_select_star
SELECT * FROM users WHERE is_active = true AND updated_at > '2023-04-01' AND updated_at IS NOT NULL;,anti_pattern_select_star
SELECT COUNT(*) AS asset_count FROM assets WHERE facility_id = 'your_facility_id' AND asset_type = 'your_asset_type';,aggregation
SELECT Publisher FROM publication ORDER BY Price DESC LIMIT 1,simple_select
SELECT SUM(total_amount) as revenue FROM sales WHERE sale_date >= '2022-12-01 13:00:00' AND sale_date <= '2022-12-01 19:00:00';,aggregation
"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",conditional_select
"SELECT hazards.name, COUNT(*) AS count FROM hazards INNER JOIN events ON hazards.organization_hazard_id = events.hazards_id GROUP BY hazards.name ORDER BY count DESC LIMIT 10;",aggregation
SELECT * FROM log WHERE MONTH(log_date) = MONTH(CURRENT_DATE());,anti_pattern_select_star
"SELECT DISTINCT classroom ,  grade FROM list",simple_select
"SELECT name_first ,  name_last FROM player WHERE death_year = '';",conditional_select
"SELECT full_name, updated_at FROM staff_directory ORDER BY updated_at ASC;",simple_select
SELECT * FROM event_staff_roles;,anti_pattern_select_star
"SELECT * FROM products WHERE creation_date >= DATE_SUB(CURDATE(), INTERVAL 30 DAY);",anti_pattern_select_star
"SELECT unit_of_measure FROM ref_product_categories WHERE product_category_code  =  ""Herbs""",conditional_select
"SELECT T2.apt_type_code ,  T2.apt_number FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id  =  T2.building_id WHERE T1.building_manager  =  ""Kyle""",simple_join
SELECT MAX(order) FROM event_staff_roles;,aggregation
"SELECT * FROM hazards WHERE name IN (""needle stick"", ""sharps injury"") AND pharmacies_id IN (123, 456);",anti_pattern_select_star
SELECT t2.claim_status_name FROM claims_processing AS t1 JOIN claims_processing_stages AS t2 ON t1.claim_stage_id  =  t2.claim_stage_id GROUP BY t1.claim_stage_id ORDER BY count(*) DESC LIMIT 1,aggregation
"SELECT * FROM event_actions WHERE user_pharmacy_id IN ('Pharma1', 'Pharma2', 'Pharma3') AND updated_at >= CURRENT_DATE - INTERVAL '7 days' ORDER BY action_date ASC, updated_by NOT IN ('Admin', 'Manager');",anti_pattern_select_star
"SELECT hazards.name, pharmacies.updated_at FROM hazards JOIN pharmacies ON hazards.pharmacies_id = pharmacies.pharmacies_id WHERE hazards.name LIKE '%fire%'",simple_join
SELECT * FROM assets WHERE asset_type_id = 'AT108' OR asset_type_id = 'AT109';,anti_pattern_select_star
SELECT activity_name FROM Activity,simple_select
SELECT * FROM organizations WHERE name LIKE '%Consulting%' OR name LIKE '%Solutions%';,anti_pattern_select_star
SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,join_heavy
SELECT name FROM pharmacies;,simple_select
"SELECT T2.zip_postcode FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id WHERE T1.first_name = ""Carole"" AND T1.last_name = ""Bernhard""",simple_join
